image_id,bbox
you9_10.jpg,"[3, 0.42734375, 0.2412037037037037, 0.1703125, 0.3212962962962963]"
you9_11.jpg,"[3, 0.5552083333333333, 0.31851851851851853, 0.15625, 0.3]"
you9_12.jpg,"[3, 0.40703125, 0.36064814814814816, 0.1921875, 0.36203703703703705]"
you9_13.jpg,"[3, 0.4453125, 0.2796296296296296, 0.18854166666666666, 0.35185185185185186]"
you9_14.jpg,"[3, 0.44479166666666664, 0.31851851851851853, 0.15625, 0.3]"
you9_15.jpg,"[3, 0.5625, 0.3236111111111111, 0.196875, 0.3638888888888889]"
you9_16.jpg,"[3, 0.7479166666666667, 0.3523148148148148, 0.3302083333333333, 0.35648148148148145]"
you9_17.jpg,"[3, 0.42864583333333334, 0.20416666666666666, 0.22604166666666667, 0.4083333333333333]"
you9_18.jpg,"[3, 0.5552083333333333, 0.31851851851851853, 0.15625, 0.3]"
you9_19.jpg,"[3, 0.44479166666666664, 0.31851851851851853, 0.15625, 0.3]"
good4_0.jpg,"[2, 0.36796875, 0.4925925925925926, 0.21510416666666668, 0.43148148148148147]"
good4_1.jpg,"[2, 0.43854166666666666, 0.49444444444444446, 0.15104166666666666, 0.37222222222222223]"
good4_2.jpg,"[2, 0.8544270833333333, 0.4222222222222222, 0.2911458333333333, 0.44074074074074077]"
good4_3.jpg,"[2, 0.5611979166666666, 0.49444444444444446, 0.1515625, 0.37222222222222223]"
good4_4.jpg,"[2, 0.6161458333333333, 0.44907407407407407, 0.1625, 0.3888888888888889]"
good4_5.jpg,"[2, 0.8591145833333333, 0.5569444444444445, 0.28177083333333336, 0.4583333333333333]"
good4_6.jpg,"[2, 0.55625, 0.5398148148148149, 0.18229166666666666, 0.4]"
good4_7.jpg,"[2, 0.5611979166666666, 0.49444444444444446, 0.1515625, 0.37222222222222223]"
good4_8.jpg,"[2, 0.5739583333333333, 0.537962962962963, 0.19479166666666667, 0.43333333333333335]"
good4_9.jpg,"[2, 0.5072916666666667, 0.48518518518518516, 0.43125, 0.4981481481481482]"
good4_10.jpg,"[2, 0.36614583333333334, 0.4263888888888889, 0.1625, 0.3824074074074074]"
good4_11.jpg,"[2, 0.51484375, 0.45787037037037037, 0.2911458333333333, 0.4027777777777778]"
good4_12.jpg,"[2, 0.3463541666666667, 0.4273148148148148, 0.165625, 0.38796296296296295]"
good4_13.jpg,"[2, 0.5611979166666666, 0.49444444444444446, 0.1515625, 0.37222222222222223]"
good4_14.jpg,"[2, 0.43854166666666666, 0.49444444444444446, 0.15104166666666666, 0.37222222222222223]"
good4_15.jpg,"[2, 0.23541666666666666, 0.4300925925925926, 0.31354166666666666, 0.43425925925925923]"
good4_16.jpg,"[2, 0.5611979166666666, 0.49444444444444446, 0.1515625, 0.37222222222222223]"
good4_17.jpg,"[2, 0.43854166666666666, 0.49444444444444446, 0.15104166666666666, 0.37222222222222223]"
good4_18.jpg,"[2, 0.5065104166666666, 0.5481481481481482, 0.21510416666666668, 0.4444444444444444]"
good4_19.jpg,"[2, 0.43854166666666666, 0.49444444444444446, 0.15104166666666666, 0.37222222222222223]"
food1_0.jpg,"[1, 0.7111979166666667, 0.4615740740740741, 0.3140625, 0.425]"
food1_1.jpg,"[1, 0.3328125, 0.46296296296296297, 0.3104166666666667, 0.40925925925925927]"
food1_2.jpg,"[1, 0.590625, 0.3736111111111111, 0.55, 0.38796296296296295]"
food1_3.jpg,"[1, 0.63984375, 0.44675925925925924, 0.2713541666666667, 0.3398148148148148]"
food1_4.jpg,"[1, 0.584375, 0.2828703703703704, 0.346875, 0.5546296296296296]"
food1_5.jpg,"[1, 0.63984375, 0.44675925925925924, 0.2713541666666667, 0.3398148148148148]"
food1_6.jpg,"[1, 0.8872395833333333, 0.38287037037037036, 0.22552083333333334, 0.38055555555555554]"
food1_7.jpg,"[1, 0.57265625, 0.44537037037037036, 0.5223958333333333, 0.3685185185185185]"
food1_8.jpg,"[1, 0.63984375, 0.44675925925925924, 0.2713541666666667, 0.3398148148148148]"
food1_9.jpg,"[1, 0.35989583333333336, 0.44675925925925924, 0.2708333333333333, 0.3398148148148148]"
food1_10.jpg,"[1, 0.6859375, 0.44722222222222224, 0.30625, 0.4685185185185185]"
food1_11.jpg,"[1, 0.7151041666666667, 0.5578703703703703, 0.334375, 0.49907407407407406]"
food1_12.jpg,"[1, 0.68046875, 0.4675925925925926, 0.6390625, 0.5814814814814815]"
food1_13.jpg,"[1, 0.5716145833333334, 0.4023148148148148, 0.3411458333333333, 0.5398148148148149]"
food1_14.jpg,"[1, 0.63984375, 0.44675925925925924, 0.2713541666666667, 0.3398148148148148]"
food1_15.jpg,"[1, 0.25364583333333335, 0.500462962962963, 0.290625, 0.3675925925925926]"
food1_16.jpg,"[1, 0.63984375, 0.44675925925925924, 0.2713541666666667, 0.3398148148148148]"
food1_17.jpg,"[1, 0.5489583333333333, 0.3537037037037037, 0.32395833333333335, 0.4462962962962963]"
food1_18.jpg,"[1, 0.5408854166666667, 0.46805555555555556, 0.2703125, 0.3768518518518518]"
food1_19.jpg,"[1, 0.35989583333333336, 0.44675925925925924, 0.2708333333333333, 0.3398148148148148]"
food0_0.jpg,"[1, 0.5716145833333334, 0.5638888888888889, 0.5973958333333333, 0.3888888888888889]"
food0_1.jpg,"[1, 0.40078125, 0.6069444444444444, 0.3567708333333333, 0.5064814814814815]"
food0_2.jpg,"[1, 0.41848958333333336, 0.49537037037037035, 0.3171875, 0.42407407407407405]"
food0_3.jpg,"[1, 0.3575520833333333, 0.5398148148148149, 0.3078125, 0.35555555555555557]"
food0_4.jpg,"[1, 0.44557291666666665, 0.5393518518518519, 0.3453125, 0.4787037037037037]"
food0_5.jpg,"[1, 0.3575520833333333, 0.5398148148148149, 0.3078125, 0.35555555555555557]"
food0_7.jpg,"[1, 0.6424479166666667, 0.5398148148148149, 0.3078125, 0.35555555555555557]"
food0_8.jpg,"[1, 0.559375, 0.6439814814814815, 0.390625, 0.600925925925926]"
food0_9.jpg,"[1, 0.11640625, 0.5537037037037037, 0.2328125, 0.39444444444444443]"
food0_10.jpg,"[1, 0.39869791666666665, 0.5652777777777778, 0.32447916666666665, 0.44351851851851853]"
food0_11.jpg,"[1, 0.5721354166666667, 0.5902777777777778, 0.6109375, 0.3972222222222222]"
food0_12.jpg,"[1, 0.29140625, 0.5583333333333333, 0.5828125, 0.5666666666666667]"
food0_13.jpg,"[1, 0.6950520833333333, 0.6597222222222222, 0.37552083333333336, 0.5712962962962963]"
food0_14.jpg,"[1, 0.7377604166666667, 0.649537037037037, 0.38177083333333334, 0.5324074074074074]"
food0_15.jpg,"[1, 0.3575520833333333, 0.5398148148148149, 0.3078125, 0.35555555555555557]"
food0_16.jpg,"[1, 0.2903645833333333, 0.7412037037037037, 0.5807291666666666, 0.5175925925925926]"
food0_17.jpg,"[1, 0.3575520833333333, 0.5398148148148149, 0.3078125, 0.35555555555555557]"
food0_18.jpg,"[1, 0.6424479166666667, 0.5398148148148149, 0.3078125, 0.35555555555555557]"
food0_19.jpg,"[1, 0.27317708333333335, 0.5375, 0.2942708333333333, 0.3509259259259259]"
good5_0.jpg,"[2, 0.41067708333333336, 0.7546296296296297, 0.15260416666666668, 0.362962962962963]"
good5_1.jpg,"[2, 0.3072916666666667, 0.575462962962963, 0.14479166666666668, 0.3490740740740741]"
good5_2.jpg,"[2, 0.6861979166666666, 0.6328703703703704, 0.16927083333333334, 0.375]"
good5_3.jpg,"[2, 0.4432291666666667, 0.7032407407407407, 0.16041666666666668, 0.35833333333333334]"
good5_4.jpg,"[2, 0.709375, 0.7314814814814815, 0.15416666666666667, 0.37592592592592594]"
good5_5.jpg,"[2, 0.7083333333333334, 0.5796296296296296, 0.12916666666666668, 0.32407407407407407]"
good5_6.jpg,"[2, 0.15104166666666666, 0.7074074074074074, 0.2625, 0.3814814814814815]"
good5_7.jpg,"[2, 0.6252604166666667, 0.7402777777777778, 0.25885416666666666, 0.3768518518518518]"
good5_8.jpg,"[2, 0.7234375, 0.7509259259259259, 0.278125, 0.37592592592592594]"
good5_9.jpg,"[2, 0.6427083333333333, 0.6787037037037037, 0.13020833333333334, 0.337037037037037]"
good5_10.jpg,"[2, 0.4515625, 0.8111111111111111, 0.21145833333333333, 0.37777777777777777]"
good5_11.jpg,"[2, 0.5744791666666667, 0.7393518518518518, 0.16875, 0.375]"
good5_12.jpg,"[2, 0.6854166666666667, 0.7875, 0.20625, 0.41574074074074074]"
good5_13.jpg,"[2, 0.39791666666666664, 0.5388888888888889, 0.4114583333333333, 0.45555555555555555]"
good5_14.jpg,"[2, 0.35703125, 0.6787037037037037, 0.13072916666666667, 0.337037037037037]"
good5_15.jpg,"[2, 0.7236979166666667, 0.700925925925926, 0.1453125, 0.362962962962963]"
good5_16.jpg,"[2, 0.5356770833333333, 0.6319444444444444, 0.12135416666666667, 0.3138888888888889]"
good5_17.jpg,"[2, 0.6427083333333333, 0.6787037037037037, 0.13020833333333334, 0.337037037037037]"
good5_18.jpg,"[2, 0.09765625, 0.7175925925925926, 0.1953125, 0.3962962962962963]"
good5_19.jpg,"[2, 0.35703125, 0.6787037037037037, 0.13072916666666667, 0.337037037037037]"
you7_0.jpg,"[3, 0.3841145833333333, 0.5287037037037037, 0.18072916666666666, 0.2962962962962963]"
you7_1.jpg,"[3, 0.6315104166666666, 0.5268518518518519, 0.17447916666666666, 0.28703703703703703]"
you7_2.jpg,"[3, 0.3841145833333333, 0.5287037037037037, 0.18072916666666666, 0.2962962962962963]"
you7_3.jpg,"[3, 0.23619791666666667, 0.6425925925925926, 0.47239583333333335, 0.45740740740740743]"
you7_4.jpg,"[3, 0.3841145833333333, 0.5287037037037037, 0.18072916666666666, 0.2962962962962963]"
you7_5.jpg,"[3, 0.53515625, 0.4439814814814815, 0.43072916666666666, 0.41388888888888886]"
you7_6.jpg,"[3, 0.70859375, 0.5472222222222223, 0.1984375, 0.3314814814814815]"
you7_7.jpg,"[3, 0.68125, 0.4462962962962963, 0.19583333333333333, 0.32407407407407407]"
you7_8.jpg,"[3, 0.6158854166666666, 0.5287037037037037, 0.18072916666666666, 0.2962962962962963]"
you7_9.jpg,"[3, 0.84296875, 0.44675925925925924, 0.3140625, 0.4027777777777778]"
you7_10.jpg,"[3, 0.6158854166666666, 0.5287037037037037, 0.18072916666666666, 0.2962962962962963]"
you7_11.jpg,"[3, 0.41458333333333336, 0.5643518518518519, 0.20625, 0.3453703703703704]"
you7_12.jpg,"[3, 0.6869791666666667, 0.4648148148148148, 0.353125, 0.32592592592592595]"
you7_13.jpg,"[3, 0.5752604166666667, 0.49675925925925923, 0.22864583333333333, 0.38981481481481484]"
you7_14.jpg,"[3, 0.07708333333333334, 0.6444444444444445, 0.15416666666666667, 0.3592592592592593]"
you7_15.jpg,"[3, 0.4192708333333333, 0.44537037037037036, 0.16875, 0.2777777777777778]"
you7_16.jpg,"[3, 0.6346354166666667, 0.45694444444444443, 0.2015625, 0.33611111111111114]"
you7_17.jpg,"[3, 0.603125, 0.6337962962962963, 0.21875, 0.38055555555555554]"
you7_18.jpg,"[3, 0.6158854166666666, 0.5287037037037037, 0.18072916666666666, 0.2962962962962963]"
you7_19.jpg,"[3, 0.3841145833333333, 0.5287037037037037, 0.18072916666666666, 0.2962962962962963]"
good8_0.jpg,"[2, 0.53671875, 0.537962962962963, 0.18072916666666666, 0.45555555555555555]"
good8_1.jpg,"[2, 0.4510416666666667, 0.625462962962963, 0.165625, 0.46944444444444444]"
good8_2.jpg,"[2, 0.5098958333333333, 0.6162037037037037, 0.32916666666666666, 0.525]"
good8_3.jpg,"[2, 0.65859375, 0.5152777777777777, 0.2234375, 0.49166666666666664]"
good8_4.jpg,"[2, 0.5278645833333333, 0.6189814814814815, 0.23802083333333332, 0.5027777777777778]"
good8_5.jpg,"[2, 0.5489583333333333, 0.625462962962963, 0.165625, 0.46944444444444444]"
good8_6.jpg,"[2, 0.44635416666666666, 0.6481481481481481, 0.225, 0.5259259259259259]"
good8_7.jpg,"[2, 0.5658854166666667, 0.7046296296296296, 0.22447916666666667, 0.5111111111111111]"
good8_8.jpg,"[2, 0.4510416666666667, 0.625462962962963, 0.165625, 0.46944444444444444]"
good8_9.jpg,"[2, 0.5755208333333334, 0.5888888888888889, 0.2625, 0.562962962962963]"
good8_10.jpg,"[2, 0.49921875, 0.7222222222222222, 0.20677083333333332, 0.4962962962962963]"
good8_11.jpg,"[2, 0.5489583333333333, 0.625462962962963, 0.165625, 0.46944444444444444]"
good8_12.jpg,"[2, 0.6104166666666667, 0.525, 0.28229166666666666, 0.5907407407407408]"
good8_13.jpg,"[2, 0.5377604166666666, 0.6787037037037037, 0.23489583333333333, 0.5574074074074075]"
good8_14.jpg,"[2, 0.4510416666666667, 0.625462962962963, 0.165625, 0.46944444444444444]"
good8_15.jpg,"[2, 0.4510416666666667, 0.625462962962963, 0.165625, 0.46944444444444444]"
good8_16.jpg,"[2, 0.48046875, 0.6240740740740741, 0.21822916666666667, 0.4888888888888889]"
good8_17.jpg,"[2, 0.5489583333333333, 0.625462962962963, 0.165625, 0.46944444444444444]"
good8_18.jpg,"[2, 0.428125, 0.7166666666666667, 0.19270833333333334, 0.5]"
good8_19.jpg,"[2, 0.9471354166666667, 0.663425925925926, 0.10572916666666667, 0.5083333333333333]"
good9_0.jpg,"[2, 0.5083333333333333, 0.5634259259259259, 0.178125, 0.3990740740740741]"
good9_1.jpg,"[2, 0.43046875, 0.5486111111111112, 0.2557291666666667, 0.5101851851851852]"
good9_2.jpg,"[2, 0.5083333333333333, 0.5634259259259259, 0.178125, 0.3990740740740741]"
good9_3.jpg,"[2, 0.5083333333333333, 0.5634259259259259, 0.178125, 0.3990740740740741]"
good9_4.jpg,"[2, 0.5583333333333333, 0.47685185185185186, 0.221875, 0.4666666666666667]"
good9_5.jpg,"[2, 0.5729166666666666, 0.45740740740740743, 0.26145833333333335, 0.4981481481481482]"
good9_6.jpg,"[2, 0.3953125, 0.4587962962962963, 0.24479166666666666, 0.46574074074074073]"
good9_7.jpg,"[2, 0.16927083333333334, 0.4625, 0.3385416666666667, 0.5324074074074074]"
good9_8.jpg,"[2, 0.875, 0.6129629629629629, 0.25, 0.43703703703703706]"
good9_9.jpg,"[2, 0.46458333333333335, 0.475462962962963, 0.18854166666666666, 0.41574074074074074]"
good9_10.jpg,"[2, 0.5083333333333333, 0.5634259259259259, 0.178125, 0.3990740740740741]"
good9_11.jpg,"[2, 0.5450520833333333, 0.537962962962963, 0.20572916666666666, 0.44814814814814813]"
good9_12.jpg,"[2, 0.4427083333333333, 0.5625, 0.19583333333333333, 0.41944444444444445]"
good9_13.jpg,"[2, 0.5083333333333333, 0.5634259259259259, 0.178125, 0.3990740740740741]"
good9_14.jpg,"[2, 0.4856770833333333, 0.4583333333333333, 0.2557291666666667, 0.5074074074074074]"
good9_15.jpg,"[2, 0.45546875, 0.6407407407407407, 0.23802083333333332, 0.4925925925925926]"
good9_16.jpg,"[2, 0.08854166666666667, 0.4787037037037037, 0.17708333333333334, 0.5203703703703704]"
good9_17.jpg,"[2, 0.49166666666666664, 0.5634259259259259, 0.178125, 0.3990740740740741]"
good9_18.jpg,"[2, 0.5364583333333334, 0.4597222222222222, 0.2520833333333333, 0.4787037037037037]"
good9_19.jpg,"[2, 0.5083333333333333, 0.5634259259259259, 0.178125, 0.3990740740740741]"
you6_0.jpg,"[3, 0.39895833333333336, 0.524537037037037, 0.14375, 0.3824074074074074]"
you6_1.jpg,"[3, 0.39895833333333336, 0.524537037037037, 0.14375, 0.3824074074074074]"
you6_2.jpg,"[3, 0.41744791666666664, 0.45787037037037037, 0.22552083333333334, 0.44907407407407407]"
you6_3.jpg,"[3, 0.39140625, 0.5208333333333334, 0.29010416666666666, 0.43425925925925923]"
you6_4.jpg,"[3, 0.6010416666666667, 0.524537037037037, 0.14375, 0.3824074074074074]"
you6_5.jpg,"[3, 0.32317708333333334, 0.48935185185185187, 0.17135416666666667, 0.425]"
you6_6.jpg,"[3, 0.7015625, 0.5685185185185185, 0.15416666666666667, 0.39814814814814814]"
you6_7.jpg,"[3, 0.39895833333333336, 0.524537037037037, 0.14375, 0.3824074074074074]"
you6_8.jpg,"[3, 0.6010416666666667, 0.524537037037037, 0.14375, 0.3824074074074074]"
you6_9.jpg,"[3, 0.6, 0.34629629629629627, 0.23645833333333333, 0.4759259259259259]"
you6_10.jpg,"[3, 0.39895833333333336, 0.524537037037037, 0.14375, 0.3824074074074074]"
you6_11.jpg,"[3, 0.22734375, 0.5458333333333333, 0.3619791666666667, 0.47129629629629627]"
you6_12.jpg,"[3, 0.37786458333333334, 0.5513888888888889, 0.2046875, 0.4305555555555556]"
you6_13.jpg,"[3, 0.4981770833333333, 0.41574074074074074, 0.2953125, 0.42777777777777776]"
you6_14.jpg,"[3, 0.13151041666666666, 0.6953703703703704, 0.2630208333333333, 0.5481481481481482]"
you6_15.jpg,"[3, 0.6010416666666667, 0.524537037037037, 0.14375, 0.3824074074074074]"
you6_16.jpg,"[3, 0.46510416666666665, 0.5537037037037037, 0.165625, 0.4185185185185185]"
you6_17.jpg,"[3, 0.3453125, 0.5916666666666667, 0.14479166666666668, 0.37592592592592594]"
you6_18.jpg,"[3, 0.44765625, 0.4287037037037037, 0.2171875, 0.4759259259259259]"
you6_19.jpg,"[3, 0.5580729166666667, 0.6680555555555555, 0.2046875, 0.41388888888888886]"
you4_0.jpg,"[3, 0.7455729166666667, 0.5916666666666667, 0.15989583333333332, 0.3296296296296296]"
you4_1.jpg,"[3, 0.9723958333333333, 0.6027777777777777, 0.05520833333333333, 0.37592592592592594]"
you4_2.jpg,"[3, 0.6044270833333333, 0.5967592592592592, 0.3140625, 0.3638888888888889]"
you4_3.jpg,"[3, 0.25442708333333336, 0.5916666666666667, 0.15989583333333332, 0.3296296296296296]"
you4_4.jpg,"[3, 0.7213541666666666, 0.549074074074074, 0.16458333333333333, 0.3296296296296296]"
you4_5.jpg,"[3, 0.6770833333333334, 0.44722222222222224, 0.23333333333333334, 0.43703703703703706]"
you4_6.jpg,"[3, 0.8098958333333334, 0.40694444444444444, 0.20625, 0.38981481481481484]"
you4_7.jpg,"[3, 0.80703125, 0.3287037037037037, 0.22864583333333333, 0.42592592592592593]"
you4_8.jpg,"[3, 0.8575520833333333, 0.6550925925925926, 0.28489583333333335, 0.3675925925925926]"
you4_9.jpg,"[3, 0.6208333333333333, 0.8194444444444444, 0.21145833333333333, 0.3611111111111111]"
you4_11.jpg,"[3, 0.7455729166666667, 0.5916666666666667, 0.15989583333333332, 0.3296296296296296]"
you4_12.jpg,"[3, 0.5830729166666667, 0.6134259259259259, 0.3265625, 0.3787037037037037]"
you4_13.jpg,"[3, 0.7455729166666667, 0.5916666666666667, 0.15989583333333332, 0.3296296296296296]"
you4_14.jpg,"[3, 0.7455729166666667, 0.5916666666666667, 0.15989583333333332, 0.3296296296296296]"
you4_15.jpg,"[3, 0.31953125, 0.549074074074074, 0.1953125, 0.387037037037037]"
you4_16.jpg,"[3, 0.7455729166666667, 0.5916666666666667, 0.15989583333333332, 0.3296296296296296]"
you4_17.jpg,"[3, 0.7385416666666667, 0.3143518518518518, 0.24479166666666666, 0.4527777777777778]"
you4_18.jpg,"[3, 0.25442708333333336, 0.5916666666666667, 0.15989583333333332, 0.3296296296296296]"
you4_19.jpg,"[3, 0.25442708333333336, 0.5916666666666667, 0.15989583333333332, 0.3296296296296296]"
you5_0.jpg,"[3, 0.371875, 0.5814814814814815, 0.15625, 0.40370370370370373]"
you5_1.jpg,"[3, 0.5098958333333333, 0.5847222222222223, 0.19583333333333333, 0.42685185185185187]"
you5_2.jpg,"[3, 0.33177083333333335, 0.5893518518518519, 0.18333333333333332, 0.4564814814814815]"
you5_3.jpg,"[3, 0.5825520833333333, 0.6708333333333333, 0.3265625, 0.475]"
you5_4.jpg,"[3, 0.628125, 0.5814814814814815, 0.15625, 0.40370370370370373]"
you5_5.jpg,"[3, 0.628125, 0.5814814814814815, 0.15625, 0.40370370370370373]"
you5_6.jpg,"[3, 0.45755208333333336, 0.687037037037037, 0.24427083333333333, 0.48148148148148145]"
you5_7.jpg,"[3, 0.371875, 0.5814814814814815, 0.15625, 0.40370370370370373]"
you5_8.jpg,"[3, 0.68046875, 0.6166666666666667, 0.44427083333333334, 0.5203703703703704]"
you5_9.jpg,"[3, 0.371875, 0.5814814814814815, 0.15625, 0.40370370370370373]"
you5_10.jpg,"[3, 0.8221354166666667, 0.5412037037037037, 0.30572916666666666, 0.44537037037037036]"
you5_11.jpg,"[3, 0.628125, 0.5814814814814815, 0.15625, 0.40370370370370373]"
you5_12.jpg,"[3, 0.34348958333333335, 0.7287037037037037, 0.3880208333333333, 0.5296296296296297]"
you5_13.jpg,"[3, 0.20885416666666667, 0.6148148148148148, 0.33125, 0.4444444444444444]"
you5_14.jpg,"[3, 0.690625, 0.6032407407407407, 0.20416666666666666, 0.4305555555555556]"
you5_15.jpg,"[3, 0.6856770833333333, 0.5921296296296297, 0.1671875, 0.4083333333333333]"
you5_16.jpg,"[3, 0.628125, 0.5814814814814815, 0.15625, 0.40370370370370373]"
you5_17.jpg,"[3, 0.3140625, 0.6087962962962963, 0.3104166666666667, 0.45092592592592595]"
you5_18.jpg,"[3, 0.14296875, 0.5555555555555556, 0.2859375, 0.5018518518518519]"
you5_19.jpg,"[3, 0.3997395833333333, 0.6782407407407407, 0.19114583333333332, 0.41944444444444445]"
you1_0.jpg,"[3, 0.5260416666666666, 0.5856481481481481, 0.2125, 0.41388888888888886]"
you1_1.jpg,"[3, 0.5502604166666667, 0.5351851851851852, 0.16197916666666667, 0.37222222222222223]"
you1_2.jpg,"[3, 0.603125, 0.6018518518518519, 0.15729166666666666, 0.35555555555555557]"
you1_3.jpg,"[3, 0.5088541666666667, 0.5148148148148148, 0.24583333333333332, 0.4685185185185185]"
you1_4.jpg,"[3, 0.61015625, 0.4935185185185185, 0.20052083333333334, 0.42962962962962964]"
you1_5.jpg,"[3, 0.503125, 0.5819444444444445, 0.465625, 0.5324074074074074]"
you1_6.jpg,"[3, 0.59921875, 0.4638888888888889, 0.18802083333333333, 0.40185185185185185]"
you1_7.jpg,"[3, 0.3921875, 0.6486111111111111, 0.20729166666666668, 0.41203703703703703]"
you1_8.jpg,"[3, 0.44973958333333336, 0.5351851851851852, 0.16197916666666667, 0.37222222222222223]"
you1_9.jpg,"[3, 0.3234375, 0.5152777777777777, 0.31145833333333334, 0.4027777777777778]"
you1_10.jpg,"[3, 0.44973958333333336, 0.5351851851851852, 0.16197916666666667, 0.37222222222222223]"
you1_11.jpg,"[3, 0.5502604166666667, 0.5351851851851852, 0.16197916666666667, 0.37222222222222223]"
you1_12.jpg,"[3, 0.44973958333333336, 0.5351851851851852, 0.16197916666666667, 0.37222222222222223]"
you1_13.jpg,"[3, 0.3463541666666667, 0.5449074074074074, 0.33125, 0.4287037037037037]"
you1_14.jpg,"[3, 0.5502604166666667, 0.5351851851851852, 0.16197916666666667, 0.37222222222222223]"
you1_15.jpg,"[3, 0.5299479166666666, 0.4773148148148148, 0.25052083333333336, 0.4787037037037037]"
you1_16.jpg,"[3, 0.2635416666666667, 0.612037037037037, 0.4583333333333333, 0.49444444444444446]"
you1_17.jpg,"[3, 0.5502604166666667, 0.5351851851851852, 0.16197916666666667, 0.37222222222222223]"
you1_18.jpg,"[3, 0.5502604166666667, 0.5351851851851852, 0.16197916666666667, 0.37222222222222223]"
you1_19.jpg,"[3, 0.44973958333333336, 0.5351851851851852, 0.16197916666666667, 0.37222222222222223]"
you13_0.jpg,"[3, 0.53359375, 0.6064814814814815, 0.18802083333333333, 0.4111111111111111]"
you13_1.jpg,"[3, 0.4661458333333333, 0.6064814814814815, 0.1875, 0.4111111111111111]"
you13_2.jpg,"[3, 0.48802083333333335, 0.6328703703703704, 0.43333333333333335, 0.5009259259259259]"
you13_3.jpg,"[3, 0.4869791666666667, 0.6680555555555555, 0.225, 0.475]"
you13_4.jpg,"[3, 0.4661458333333333, 0.6064814814814815, 0.1875, 0.4111111111111111]"
you13_5.jpg,"[3, 0.4661458333333333, 0.6064814814814815, 0.1875, 0.4111111111111111]"
you13_6.jpg,"[3, 0.5002604166666667, 0.6888888888888889, 0.24947916666666667, 0.4981481481481482]"
you13_7.jpg,"[3, 0.38776041666666666, 0.5351851851851852, 0.20677083333333332, 0.44814814814814813]"
you13_8.jpg,"[3, 0.47708333333333336, 0.6912037037037037, 0.21458333333333332, 0.4583333333333333]"
you13_9.jpg,"[3, 0.4583333333333333, 0.6435185185185185, 0.23020833333333332, 0.4777777777777778]"
you13_10.jpg,"[3, 0.5403645833333334, 0.5912037037037037, 0.19114583333333332, 0.41759259259259257]"
you13_11.jpg,"[3, 0.646875, 0.5476851851851852, 0.38333333333333336, 0.47314814814814815]"
you13_12.jpg,"[3, 0.44296875, 0.6888888888888889, 0.21614583333333334, 0.45]"
you13_13.jpg,"[3, 0.4700520833333333, 0.5967592592592592, 0.2234375, 0.4583333333333333]"
you13_14.jpg,"[3, 0.7903645833333334, 0.5768518518518518, 0.3765625, 0.4648148148148148]"
you13_15.jpg,"[3, 0.46536458333333336, 0.5884259259259259, 0.2453125, 0.47129629629629627]"
you13_16.jpg,"[3, 0.4661458333333333, 0.6064814814814815, 0.1875, 0.4111111111111111]"
you13_17.jpg,"[3, 0.13619791666666667, 0.6509259259259259, 0.27239583333333334, 0.46111111111111114]"
you13_18.jpg,"[3, 0.10208333333333333, 0.6856481481481481, 0.20416666666666666, 0.5472222222222223]"
you13_19.jpg,"[3, 0.4661458333333333, 0.6064814814814815, 0.1875, 0.4111111111111111]"
you12_0.jpg,"[3, 0.4627604166666667, 0.45185185185185184, 0.21822916666666667, 0.5722222222222222]"
you12_1.jpg,"[3, 0.4627604166666667, 0.45185185185185184, 0.21822916666666667, 0.5722222222222222]"
you12_2.jpg,"[3, 0.5369791666666667, 0.45185185185185184, 0.21770833333333334, 0.5722222222222222]"
you12_3.jpg,"[3, 0.48359375, 0.4486111111111111, 0.3296875, 0.7138888888888889]"
you12_4.jpg,"[3, 0.21119791666666668, 0.4013888888888889, 0.42239583333333336, 0.6564814814814814]"
you12_5.jpg,"[3, 0.5369791666666667, 0.45185185185185184, 0.21770833333333334, 0.5722222222222222]"
you12_6.jpg,"[3, 0.84375, 0.34305555555555556, 0.3125, 0.6861111111111111]"
you12_7.jpg,"[3, 0.6229166666666667, 0.5032407407407408, 0.35520833333333335, 0.7305555555555555]"
you12_8.jpg,"[3, 0.5369791666666667, 0.45185185185185184, 0.21770833333333334, 0.5722222222222222]"
you12_9.jpg,"[3, 0.4513020833333333, 0.43703703703703706, 0.31302083333333336, 0.6259259259259259]"
you12_10.jpg,"[3, 0.39296875, 0.47824074074074074, 0.2828125, 0.6768518518518518]"
you12_11.jpg,"[3, 0.5078125, 0.5694444444444444, 0.28020833333333334, 0.6277777777777778]"
you12_12.jpg,"[3, 0.5369791666666667, 0.45185185185185184, 0.21770833333333334, 0.5722222222222222]"
you12_13.jpg,"[3, 0.49921875, 0.4041666666666667, 0.2869791666666667, 0.6712962962962963]"
you12_14.jpg,"[3, 0.4627604166666667, 0.45185185185185184, 0.21822916666666667, 0.5722222222222222]"
you12_15.jpg,"[3, 0.5356770833333333, 0.4546296296296296, 0.31927083333333334, 0.6648148148148149]"
you12_16.jpg,"[3, 0.5838541666666667, 0.3912037037037037, 0.44375, 0.6564814814814814]"
you12_17.jpg,"[3, 0.5369791666666667, 0.45185185185185184, 0.21770833333333334, 0.5722222222222222]"
you12_18.jpg,"[3, 0.5145833333333333, 0.5375, 0.2864583333333333, 0.6361111111111111]"
you12_19.jpg,"[3, 0.4627604166666667, 0.45185185185185184, 0.21822916666666667, 0.5722222222222222]"
